neg,neu,pos
0.024,0.955,0.021
0.047,0.863,0.09
0.045,0.789,0.167
0.053,0.866,0.081
0.019,0.828,0.153
0.027,0.911,0.062
0.0,0.969,0.031
0.084,0.879,0.036
0.018,0.931,0.05
0.03,0.919,0.051
0.046,0.871,0.082
0.016,0.829,0.155
0.012,0.932,0.056
0.02,0.934,0.046
0.03,0.836,0.133
0.029,0.887,0.084
0.134,0.778,0.088
0.041,0.849,0.11
0.041,0.891,0.068
0.077,0.813,0.11
0.096,0.863,0.041
0.052,0.832,0.116
0.068,0.788,0.144
0.021,0.916,0.064
0.061,0.806,0.133
0.146,0.745,0.109
0.0,0.897,0.103
0.095,0.854,0.05
0.052,0.879,0.069
0.072,0.874,0.054
0.018,0.914,0.068
0.062,0.887,0.05
0.205,0.755,0.04
0.049,0.895,0.056
0.085,0.833,0.082
0.054,0.851,0.095
0.05,0.869,0.08
0.106,0.798,0.096
0.206,0.751,0.043
0.185,0.774,0.041
0.09,0.813,0.097
0.02,0.882,0.098
0.031,0.891,0.078
0.018,0.876,0.106
0.072,0.85,0.078
0.053,0.897,0.049
0.033,0.908,0.059
0.028,0.905,0.067
0.01,0.876,0.115
0.052,0.865,0.083
0.037,0.911,0.052
0.064,0.852,0.084
0.174,0.788,0.038
0.107,0.805,0.088
0.135,0.762,0.104
0.014,0.93,0.056
0.054,0.895,0.051
0.048,0.87,0.082
0.029,0.851,0.12
0.053,0.84,0.108
0.048,0.869,0.084
0.025,0.913,0.062
0.077,0.764,0.159
0.045,0.889,0.065
0.02,0.871,0.109
0.043,0.895,0.062
0.044,0.877,0.079
0.09,0.85,0.06
0.193,0.725,0.082
0.139,0.832,0.03
0.046,0.927,0.027
0.048,0.896,0.056
0.082,0.807,0.111
0.068,0.85,0.082
0.079,0.883,0.038
0.027,0.91,0.063
0.058,0.865,0.077
0.061,0.841,0.098
0.09,0.857,0.054
0.135,0.758,0.108
0.072,0.892,0.036
0.017,0.874,0.109
0.016,0.915,0.069
0.052,0.888,0.06
0.021,0.846,0.133
0.079,0.813,0.108
0.058,0.851,0.091
0.052,0.791,0.157
0.036,0.847,0.118
0.045,0.882,0.073
0.059,0.829,0.113
0.13,0.83,0.04
0.061,0.865,0.074
0.02,0.924,0.056
0.04,0.868,0.092
0.033,0.837,0.13
0.051,0.878,0.071
0.023,0.895,0.082
0.02,0.846,0.134
0.091,0.883,0.026
0.067,0.818,0.116
0.121,0.837,0.042
0.114,0.844,0.042
0.045,0.935,0.02
0.039,0.871,0.09
0.068,0.821,0.111
0.045,0.86,0.094
0.053,0.842,0.104
0.074,0.82,0.106
0.011,0.89,0.099
0.183,0.783,0.034
0.079,0.897,0.024
0.041,0.851,0.108
0.017,0.944,0.039
0.077,0.861,0.062
0.019,0.892,0.089
0.092,0.857,0.051
0.121,0.833,0.045
0.058,0.856,0.086
0.13,0.827,0.043
0.141,0.798,0.061
0.075,0.849,0.075
0.061,0.869,0.07
0.008,0.913,0.078
0.028,0.834,0.137
0.04,0.814,0.145
0.081,0.855,0.065
0.0,0.927,0.073
0.057,0.812,0.13
0.073,0.896,0.031
0.046,0.859,0.095
0.026,0.9,0.074
0.027,0.919,0.054
0.073,0.864,0.062
0.044,0.888,0.068
0.095,0.833,0.072
0.084,0.888,0.028
0.046,0.887,0.068
0.086,0.848,0.066
0.135,0.797,0.068
0.034,0.877,0.089
0.083,0.839,0.077
0.164,0.763,0.073
0.049,0.826,0.124
0.011,0.93,0.059
0.023,0.889,0.088
0.088,0.84,0.073
0.082,0.855,0.062
0.1,0.793,0.106
0.065,0.891,0.044
0.034,0.905,0.061
0.096,0.855,0.049
0.087,0.82,0.093
0.081,0.869,0.05
0.056,0.832,0.112
0.035,0.865,0.1
0.041,0.884,0.075
0.02,0.941,0.039
0.036,0.903,0.061
0.025,0.914,0.061
0.035,0.843,0.121
0.025,0.932,0.044
0.067,0.921,0.012
0.028,0.906,0.066
0.052,0.895,0.053
0.029,0.867,0.104
0.108,0.844,0.048
0.052,0.875,0.072
0.227,0.711,0.063
0.106,0.823,0.07
0.041,0.903,0.056
0.05,0.854,0.096
0.103,0.822,0.074
0.083,0.864,0.054
0.122,0.821,0.056
0.157,0.764,0.079
0.064,0.863,0.073
0.075,0.841,0.084
0.006,0.933,0.062
0.154,0.769,0.077
0.064,0.81,0.127
0.022,0.896,0.082
0.083,0.824,0.094
0.028,0.87,0.102
0.053,0.878,0.069
0.044,0.858,0.097
0.054,0.86,0.086
0.039,0.832,0.129
0.148,0.803,0.048
0.189,0.738,0.073
0.133,0.797,0.07
0.062,0.885,0.053
0.062,0.82,0.118
0.011,0.91,0.078
0.045,0.843,0.112
0.057,0.854,0.089
0.041,0.882,0.077
0.092,0.835,0.074
0.026,0.899,0.076
0.046,0.935,0.019
0.041,0.786,0.173
0.025,0.894,0.081
0.04,0.906,0.055
0.08,0.8,0.12
0.075,0.866,0.059
0.267,0.664,0.07
0.098,0.837,0.066
0.1,0.85,0.05
0.019,0.891,0.091
0.06,0.829,0.11
0.098,0.857,0.044
0.029,0.857,0.114
0.06,0.889,0.051
0.112,0.82,0.067
0.108,0.789,0.102
0.101,0.842,0.057
0.027,0.895,0.078
0.104,0.829,0.067
0.036,0.921,0.044
0.105,0.836,0.059
0.036,0.878,0.086
0.058,0.869,0.073
0.097,0.887,0.016
0.104,0.863,0.033
0.053,0.862,0.085
0.066,0.882,0.052
0.0,0.885,0.115
0.141,0.826,0.032
0.036,0.893,0.071
0.031,0.879,0.09
0.048,0.895,0.057
0.034,0.924,0.042
0.062,0.822,0.116
0.21,0.763,0.027
0.041,0.869,0.09
0.011,0.883,0.107
0.074,0.861,0.065
0.052,0.863,0.085
0.06,0.865,0.075
0.125,0.821,0.053
0.243,0.705,0.052
0.039,0.826,0.136
0.026,0.888,0.087
0.052,0.872,0.076
0.077,0.81,0.113
0.048,0.871,0.081
0.072,0.843,0.085
0.134,0.78,0.086
0.041,0.835,0.124
0.124,0.799,0.077
0.07,0.848,0.081
0.035,0.859,0.106
0.162,0.756,0.082
0.084,0.892,0.024
0.062,0.848,0.09
0.127,0.783,0.09
0.062,0.901,0.036
0.091,0.875,0.034
0.055,0.886,0.059
0.052,0.832,0.116
0.054,0.872,0.074
0.053,0.91,0.037
0.085,0.882,0.033
0.047,0.842,0.111
0.085,0.825,0.09
0.102,0.831,0.067
0.136,0.787,0.077
0.046,0.876,0.078
0.169,0.797,0.034
0.115,0.844,0.04
0.067,0.898,0.035
0.085,0.88,0.035
0.081,0.823,0.096
0.072,0.795,0.133
0.057,0.809,0.134
0.048,0.872,0.08
0.148,0.805,0.047
0.101,0.828,0.071
0.044,0.882,0.074
0.073,0.84,0.087
0.041,0.864,0.095
0.044,0.78,0.176
0.033,0.866,0.102
0.038,0.851,0.112
0.029,0.904,0.066
0.067,0.861,0.072
0.067,0.792,0.141
0.121,0.776,0.103
0.141,0.79,0.069
0.059,0.908,0.033
0.058,0.897,0.045
0.097,0.849,0.054
0.047,0.85,0.102
0.014,0.931,0.054
0.004,0.942,0.053
0.043,0.882,0.076
0.082,0.875,0.043
0.086,0.867,0.047
0.122,0.805,0.073
0.067,0.869,0.065
0.084,0.844,0.072
0.113,0.828,0.058
0.063,0.856,0.081
0.038,0.896,0.066
0.05,0.903,0.047
0.044,0.875,0.081
0.027,0.829,0.143
0.045,0.84,0.115
0.017,0.947,0.036
0.014,0.9,0.086
0.02,0.892,0.088
0.1,0.817,0.083
0.272,0.663,0.065
0.089,0.848,0.063
0.042,0.915,0.043
0.057,0.803,0.14
0.035,0.846,0.119
0.051,0.84,0.109
0.054,0.848,0.098
0.156,0.799,0.045
0.076,0.823,0.1
0.076,0.827,0.096
0.066,0.866,0.068
0.176,0.676,0.148
0.051,0.892,0.057
0.066,0.876,0.058
0.117,0.772,0.11
0.079,0.832,0.089
0.127,0.82,0.053
0.053,0.869,0.078
0.059,0.883,0.058
0.019,0.91,0.071
0.028,0.901,0.072
0.034,0.892,0.074
0.027,0.928,0.045
0.086,0.81,0.103
0.097,0.832,0.071
0.026,0.916,0.058
0.045,0.91,0.045
0.135,0.828,0.037
0.041,0.872,0.088
0.159,0.799,0.042
0.068,0.861,0.071
0.037,0.886,0.077
0.033,0.894,0.073
0.074,0.84,0.087
0.056,0.824,0.12
0.19,0.753,0.057
0.038,0.906,0.056
0.022,0.828,0.15
0.084,0.845,0.071
0.117,0.815,0.067
0.078,0.811,0.112
0.101,0.854,0.046
0.033,0.85,0.116
0.092,0.838,0.07
0.064,0.838,0.099
0.091,0.862,0.047
0.127,0.801,0.072
0.15,0.818,0.032
0.025,0.887,0.088
0.103,0.802,0.095
0.079,0.832,0.09
0.091,0.831,0.078
0.055,0.837,0.109
0.217,0.721,0.062
0.068,0.855,0.077
0.032,0.894,0.074
0.028,0.948,0.024
0.03,0.875,0.095
0.033,0.847,0.12
0.057,0.866,0.077
0.016,0.891,0.093
0.027,0.926,0.047
0.044,0.823,0.133
0.124,0.865,0.011
0.024,0.835,0.141
0.05,0.847,0.103
0.066,0.846,0.088
0.217,0.738,0.045
0.065,0.852,0.083
0.14,0.804,0.056
0.166,0.795,0.039
0.043,0.929,0.028
0.064,0.851,0.086
0.087,0.867,0.045
0.067,0.889,0.044
0.113,0.827,0.061
0.096,0.862,0.041
0.127,0.818,0.055
0.04,0.916,0.044
0.036,0.897,0.067
0.041,0.876,0.084
0.086,0.841,0.073
0.023,0.948,0.029
0.095,0.802,0.104
0.07,0.874,0.056
0.045,0.819,0.135
0.07,0.814,0.116
0.065,0.834,0.101
0.149,0.764,0.087
0.047,0.854,0.099
0.052,0.864,0.085
0.112,0.815,0.072
0.073,0.829,0.098
0.103,0.817,0.08
0.083,0.862,0.055
0.036,0.87,0.094
0.089,0.809,0.102
0.033,0.843,0.123
0.038,0.819,0.143
0.102,0.811,0.087
0.033,0.911,0.056
0.083,0.842,0.075
0.047,0.897,0.056
0.059,0.874,0.066
0.078,0.864,0.058
0.011,0.956,0.032
0.024,0.946,0.03
0.058,0.898,0.044
0.06,0.879,0.061
0.122,0.823,0.056
0.024,0.759,0.217
0.051,0.861,0.088
0.036,0.84,0.124
0.022,0.83,0.148
0.06,0.814,0.126
0.118,0.834,0.047
0.036,0.884,0.08
0.015,0.879,0.105
0.125,0.819,0.056
0.07,0.814,0.115
0.044,0.886,0.069
0.08,0.752,0.169
0.135,0.777,0.088
0.07,0.839,0.091
0.03,0.816,0.153
0.122,0.819,0.059
0.054,0.891,0.055
0.079,0.884,0.037
0.085,0.854,0.061
0.153,0.739,0.108
0.047,0.825,0.128
0.03,0.906,0.064
0.026,0.876,0.098
0.104,0.833,0.063
0.028,0.926,0.046
0.055,0.885,0.06
0.027,0.893,0.081
0.157,0.784,0.06
0.013,0.901,0.086
0.101,0.824,0.074
0.025,0.861,0.114
0.057,0.858,0.085
0.123,0.819,0.058
0.077,0.885,0.038
0.152,0.75,0.098
0.061,0.859,0.08
0.079,0.875,0.047
0.119,0.792,0.09
0.132,0.737,0.131
0.03,0.905,0.064
0.064,0.869,0.067
0.095,0.862,0.043
0.028,0.914,0.058
0.063,0.788,0.149
0.095,0.815,0.09
0.083,0.87,0.047
0.038,0.887,0.075
0.013,0.904,0.083
0.061,0.878,0.062
0.074,0.861,0.066
0.135,0.75,0.115
0.156,0.752,0.091
0.018,0.913,0.068
0.069,0.809,0.121
0.082,0.872,0.046
0.078,0.829,0.093
0.148,0.795,0.056
0.06,0.893,0.047
0.015,0.871,0.113
0.018,0.851,0.131
0.116,0.839,0.045
0.053,0.908,0.04
0.086,0.854,0.06
0.101,0.768,0.131
0.057,0.902,0.041
0.025,0.9,0.074
0.07,0.893,0.037
0.082,0.816,0.102
0.058,0.839,0.103
0.04,0.881,0.079
0.044,0.854,0.103
0.144,0.792,0.064
0.15,0.799,0.05
0.039,0.853,0.108
0.141,0.808,0.051
0.082,0.78,0.139
0.045,0.845,0.11
0.039,0.91,0.051
0.075,0.85,0.075
0.073,0.805,0.123
0.19,0.769,0.04
0.087,0.864,0.049
0.086,0.821,0.093
0.068,0.873,0.059
0.11,0.803,0.087
0.072,0.842,0.086
0.044,0.864,0.092
0.047,0.9,0.053
0.115,0.801,0.084
0.022,0.867,0.11
0.04,0.902,0.058
0.091,0.837,0.072
0.046,0.861,0.093
0.232,0.713,0.055
0.036,0.921,0.044
0.098,0.857,0.045
0.095,0.821,0.083
0.036,0.93,0.034
0.041,0.876,0.082
0.128,0.826,0.047
0.098,0.871,0.031
0.049,0.89,0.06
0.103,0.862,0.036
0.021,0.905,0.073
0.07,0.863,0.067
0.107,0.841,0.052
0.127,0.807,0.066
0.056,0.886,0.058
0.047,0.778,0.175
0.118,0.809,0.073
0.037,0.86,0.104
0.025,0.835,0.14
0.276,0.697,0.028
0.072,0.807,0.121
0.05,0.892,0.058
0.095,0.823,0.082
0.018,0.877,0.105
0.111,0.786,0.104
0.201,0.771,0.028
0.107,0.866,0.026
0.026,0.819,0.156
0.031,0.854,0.115
0.069,0.865,0.066
0.036,0.874,0.09
0.055,0.876,0.068
0.176,0.774,0.05
0.074,0.874,0.052
0.073,0.881,0.046
0.132,0.825,0.044
0.018,0.86,0.122
0.025,0.898,0.076
0.042,0.848,0.11
0.078,0.859,0.063
0.058,0.837,0.105
0.09,0.845,0.065
0.033,0.859,0.108
0.055,0.895,0.049
0.156,0.766,0.078
0.023,0.908,0.069
0.149,0.822,0.029
0.067,0.863,0.07
0.019,0.912,0.069
0.038,0.892,0.07
0.071,0.896,0.033
0.035,0.887,0.078
0.014,0.94,0.045
0.094,0.855,0.051
0.057,0.877,0.066
0.081,0.778,0.14
0.12,0.809,0.071
0.016,0.899,0.085
0.124,0.827,0.049
0.039,0.873,0.088
0.018,0.903,0.078
0.082,0.827,0.091
0.03,0.865,0.105
0.06,0.874,0.066
0.067,0.816,0.116
0.054,0.768,0.177
0.043,0.85,0.106
0.098,0.776,0.126
0.098,0.848,0.054
0.061,0.855,0.084
0.045,0.866,0.088
0.113,0.817,0.07
0.02,0.936,0.044
0.133,0.809,0.058
0.081,0.814,0.105
0.077,0.911,0.012
0.042,0.878,0.08
0.086,0.854,0.061
0.084,0.844,0.072
0.082,0.806,0.112
0.066,0.845,0.089
0.048,0.895,0.057
0.053,0.885,0.062
0.068,0.872,0.06
0.182,0.748,0.07
0.164,0.764,0.072
0.103,0.847,0.05
0.069,0.856,0.076
0.103,0.841,0.056
0.154,0.752,0.094
0.053,0.876,0.07
0.078,0.861,0.061
0.015,0.926,0.06
0.093,0.859,0.048
0.072,0.861,0.068
0.071,0.852,0.078
0.03,0.919,0.051
0.095,0.815,0.09
0.054,0.87,0.076
0.068,0.903,0.03
0.04,0.897,0.063
0.158,0.746,0.096
0.075,0.873,0.052
0.062,0.9,0.037
0.061,0.913,0.026
0.124,0.817,0.058
0.111,0.834,0.054
0.085,0.814,0.101
0.178,0.739,0.083
0.075,0.881,0.044
0.043,0.889,0.068
0.049,0.89,0.061
0.053,0.854,0.093
0.199,0.75,0.05
0.082,0.911,0.007
0.074,0.892,0.035
0.079,0.878,0.044
0.17,0.74,0.091
0.061,0.883,0.056
0.039,0.92,0.042
0.103,0.878,0.019
0.074,0.849,0.077
0.08,0.874,0.046
0.059,0.909,0.032
0.008,0.904,0.087
0.04,0.94,0.019
0.066,0.838,0.095
0.117,0.816,0.067
0.033,0.904,0.063
0.017,0.958,0.026
0.135,0.792,0.073
0.137,0.783,0.08
0.078,0.869,0.053
0.127,0.797,0.075
0.112,0.857,0.031
0.022,0.944,0.034
0.025,0.852,0.122
0.062,0.794,0.144
0.065,0.876,0.059
0.022,0.868,0.11
0.091,0.814,0.095
0.012,0.917,0.071
0.058,0.923,0.019
0.049,0.895,0.056
0.067,0.788,0.145
0.081,0.857,0.061
0.067,0.777,0.156
0.277,0.68,0.043
0.112,0.872,0.017
0.067,0.898,0.035
0.108,0.858,0.034
0.02,0.932,0.048
0.039,0.856,0.104
0.22,0.744,0.036
0.039,0.854,0.106
0.07,0.824,0.106
0.22,0.721,0.058
0.115,0.833,0.052
0.084,0.853,0.063
0.08,0.877,0.044
0.079,0.833,0.088
0.069,0.888,0.043
0.096,0.819,0.085
0.023,0.911,0.066
0.087,0.819,0.094
0.022,0.898,0.08
0.043,0.917,0.04
0.022,0.947,0.031
0.066,0.877,0.057
0.097,0.812,0.091
0.057,0.882,0.062
0.02,0.931,0.049
0.065,0.853,0.082
0.087,0.863,0.05
0.053,0.795,0.152
0.024,0.924,0.052
0.106,0.808,0.086
0.148,0.841,0.011
0.107,0.779,0.114
0.027,0.903,0.07
0.023,0.887,0.089
0.226,0.724,0.05
0.107,0.81,0.083
0.159,0.78,0.061
0.129,0.8,0.071
0.095,0.852,0.053
0.142,0.822,0.036
0.042,0.823,0.136
0.121,0.856,0.023
0.179,0.764,0.058
0.079,0.856,0.065
0.156,0.764,0.08
0.061,0.852,0.087
0.06,0.849,0.091
0.049,0.839,0.112
0.004,0.91,0.086
0.098,0.836,0.065
0.049,0.818,0.133
0.129,0.818,0.053
0.106,0.826,0.068
0.12,0.789,0.091
0.051,0.831,0.118
0.048,0.853,0.099
0.083,0.868,0.048
0.036,0.864,0.1
0.093,0.79,0.117
0.06,0.862,0.077
0.077,0.747,0.176
0.068,0.89,0.042
0.112,0.837,0.051
0.043,0.905,0.053
0.026,0.878,0.096
0.111,0.822,0.067
0.099,0.82,0.08
0.037,0.891,0.072
0.042,0.767,0.191
0.083,0.787,0.131
0.031,0.944,0.025
0.202,0.773,0.026
0.077,0.814,0.109
0.083,0.891,0.026
0.183,0.781,0.036
0.115,0.829,0.057
0.123,0.774,0.103
0.047,0.894,0.058
0.004,0.904,0.092
0.05,0.921,0.029
0.171,0.75,0.079
0.186,0.733,0.081
0.112,0.866,0.022
0.123,0.807,0.07
0.047,0.869,0.084
0.053,0.82,0.127
0.158,0.756,0.086
0.055,0.848,0.098
0.041,0.761,0.198
0.167,0.751,0.083
0.073,0.885,0.042
0.084,0.824,0.092
0.058,0.85,0.092
0.018,0.913,0.068
0.036,0.881,0.083
0.045,0.845,0.11
0.074,0.844,0.081
0.026,0.87,0.103
0.104,0.795,0.102
0.064,0.911,0.025
0.041,0.798,0.162
0.086,0.885,0.029
0.026,0.895,0.08
0.032,0.933,0.035
0.018,0.921,0.062
0.037,0.823,0.139
0.034,0.861,0.105
0.104,0.826,0.069
0.043,0.849,0.108
0.077,0.856,0.067
0.159,0.773,0.068
0.064,0.878,0.058
0.127,0.786,0.086
0.225,0.72,0.055
0.078,0.887,0.035
0.069,0.8,0.131
0.034,0.87,0.096
0.073,0.779,0.147
0.13,0.796,0.074
0.196,0.696,0.108
0.083,0.865,0.052
0.072,0.853,0.075
0.122,0.835,0.043
0.03,0.92,0.051
0.067,0.862,0.072
0.026,0.869,0.104
0.146,0.812,0.043
0.086,0.853,0.062
0.087,0.838,0.076
0.029,0.923,0.048
0.065,0.883,0.052
0.042,0.887,0.071
0.116,0.829,0.055
0.053,0.854,0.093
0.049,0.848,0.103
0.029,0.865,0.106
0.106,0.836,0.058
0.035,0.851,0.114
0.087,0.867,0.047
0.051,0.887,0.063
0.032,0.914,0.054
0.03,0.89,0.08
0.065,0.877,0.058
0.065,0.819,0.116
0.099,0.849,0.052
0.035,0.91,0.055
0.013,0.943,0.044
0.149,0.778,0.073
0.041,0.885,0.074
0.164,0.785,0.052
0.137,0.795,0.068
0.044,0.908,0.047
0.036,0.907,0.057
0.259,0.713,0.028
0.088,0.849,0.063
0.015,0.937,0.048
0.052,0.85,0.098
0.058,0.892,0.05
0.015,0.909,0.075
0.119,0.788,0.093
0.018,0.932,0.05
0.091,0.841,0.067
0.015,0.903,0.082
0.149,0.798,0.052
0.019,0.778,0.204
0.102,0.801,0.097
0.006,0.836,0.158
0.021,0.911,0.068
0.03,0.931,0.039
0.015,0.872,0.113
0.028,0.782,0.191
0.076,0.8,0.124
0.084,0.853,0.062
0.055,0.881,0.063
0.144,0.802,0.054
0.129,0.781,0.09
0.144,0.772,0.084
0.033,0.871,0.096
0.102,0.857,0.041
0.022,0.913,0.064
0.024,0.908,0.067
0.102,0.834,0.064
0.13,0.826,0.044
0.035,0.906,0.059
0.054,0.837,0.109
0.152,0.826,0.021
0.077,0.866,0.057
0.147,0.729,0.123
0.05,0.895,0.055
0.019,0.927,0.054
0.097,0.812,0.091
0.019,0.927,0.054
0.156,0.782,0.062
0.046,0.879,0.075
0.112,0.783,0.104
0.011,0.816,0.173
0.062,0.87,0.067
0.033,0.904,0.063
0.017,0.939,0.044
0.101,0.825,0.073
0.093,0.824,0.084
0.014,0.947,0.039
0.046,0.898,0.056
0.08,0.859,0.06
0.03,0.911,0.059
0.04,0.893,0.068
0.189,0.708,0.103
0.014,0.902,0.083
0.005,0.893,0.101
0.127,0.797,0.076
0.065,0.768,0.167
0.035,0.923,0.041
0.024,0.92,0.056
0.027,0.842,0.13
0.098,0.864,0.038
0.027,0.905,0.067
0.092,0.834,0.074
0.056,0.898,0.046
0.037,0.886,0.077
0.14,0.821,0.04
0.042,0.842,0.117
0.059,0.839,0.102
0.176,0.787,0.037
0.02,0.942,0.038
0.113,0.82,0.067
0.034,0.908,0.057
0.013,0.837,0.15
0.057,0.84,0.103
0.009,0.926,0.065
0.025,0.889,0.086
0.063,0.883,0.054
0.022,0.944,0.034
0.13,0.831,0.039
0.009,0.906,0.085
0.031,0.792,0.176
0.104,0.8,0.097
0.108,0.833,0.058
0.024,0.859,0.117
0.03,0.929,0.041
0.038,0.893,0.069
0.08,0.8,0.121
0.075,0.831,0.094
0.031,0.891,0.077
0.095,0.849,0.056
0.054,0.865,0.081
0.07,0.853,0.077
0.083,0.852,0.065
0.216,0.743,0.042
0.104,0.85,0.047
0.101,0.864,0.036
0.195,0.764,0.042
0.04,0.795,0.165
0.021,0.904,0.075
0.15,0.804,0.046
0.037,0.861,0.102
0.2,0.745,0.055
0.021,0.922,0.058
0.046,0.879,0.075
0.061,0.874,0.065
0.026,0.87,0.104
0.038,0.883,0.079
0.032,0.855,0.113
0.026,0.878,0.096
0.124,0.818,0.058
0.14,0.82,0.04
0.069,0.815,0.116
0.028,0.914,0.058
0.066,0.855,0.079
0.131,0.811,0.058
0.116,0.82,0.064
0.131,0.779,0.089
0.143,0.794,0.063
0.143,0.788,0.07
0.038,0.871,0.091
0.043,0.858,0.099
0.045,0.92,0.034
0.116,0.856,0.029
0.072,0.886,0.042
0.114,0.85,0.036
0.088,0.852,0.06
0.047,0.858,0.095
0.169,0.784,0.048
0.042,0.908,0.05
0.098,0.841,0.061
0.081,0.888,0.03
0.024,0.882,0.093
0.072,0.842,0.086
0.066,0.833,0.101
0.066,0.883,0.051
0.1,0.81,0.09
0.124,0.792,0.084
0.043,0.877,0.08
0.189,0.756,0.055
0.134,0.719,0.147
0.094,0.819,0.087
0.078,0.834,0.088
0.108,0.84,0.052
0.012,0.922,0.066
0.16,0.783,0.057
0.057,0.879,0.065
0.13,0.812,0.058
0.058,0.855,0.088
0.091,0.85,0.059
0.022,0.892,0.086
0.154,0.746,0.1
0.066,0.853,0.08
0.052,0.903,0.045
0.074,0.872,0.054
0.086,0.854,0.06
0.099,0.85,0.051
0.075,0.839,0.086
0.051,0.843,0.106
0.036,0.904,0.059
0.194,0.764,0.042
0.035,0.89,0.075
0.039,0.879,0.082
0.094,0.865,0.04
0.059,0.81,0.131
0.088,0.871,0.041
0.116,0.824,0.06
0.009,0.9,0.091
0.04,0.921,0.039
0.059,0.819,0.122
0.1,0.822,0.079
0.088,0.819,0.093
0.006,0.92,0.074
0.153,0.782,0.065
0.159,0.808,0.033
0.143,0.775,0.082
0.18,0.759,0.061
0.017,0.865,0.118
0.032,0.841,0.126
0.187,0.752,0.061
0.029,0.898,0.073
0.229,0.695,0.076
0.042,0.854,0.103
0.044,0.909,0.047
0.062,0.836,0.102
0.102,0.846,0.052
0.06,0.868,0.072
0.071,0.875,0.055
0.124,0.762,0.114
0.226,0.701,0.073
0.036,0.906,0.059
0.04,0.852,0.108
0.024,0.925,0.051
0.148,0.801,0.051
0.019,0.855,0.126
0.064,0.875,0.061
0.084,0.788,0.128
0.163,0.819,0.018
0.05,0.835,0.115
0.167,0.76,0.073
0.051,0.876,0.073
0.009,0.836,0.154
0.019,0.825,0.157
0.057,0.773,0.17
0.156,0.808,0.036
0.121,0.842,0.037
0.024,0.909,0.067
0.049,0.864,0.087
0.007,0.828,0.165
0.081,0.823,0.096
0.095,0.859,0.046
0.227,0.723,0.049
0.162,0.797,0.041
0.033,0.88,0.087
0.051,0.888,0.062
0.087,0.831,0.082
0.168,0.745,0.088
0.071,0.836,0.093
0.02,0.915,0.065
0.033,0.863,0.104
0.101,0.863,0.036
0.138,0.789,0.073
0.085,0.818,0.098
0.035,0.892,0.074
0.042,0.928,0.03
0.022,0.822,0.156
0.077,0.861,0.062
0.032,0.825,0.144
0.146,0.812,0.042
0.228,0.699,0.073
0.02,0.877,0.103
0.028,0.919,0.053
0.115,0.838,0.046
0.091,0.708,0.201
0.069,0.808,0.122
0.021,0.934,0.045
0.133,0.798,0.069
0.041,0.872,0.087
0.069,0.856,0.075
0.085,0.842,0.073
0.026,0.88,0.094
0.189,0.779,0.032
0.088,0.877,0.035
0.073,0.9,0.027
0.041,0.887,0.072
0.027,0.851,0.122
0.048,0.847,0.105
0.063,0.86,0.077
0.069,0.864,0.068
0.118,0.811,0.071
0.068,0.791,0.142
0.093,0.845,0.062
0.12,0.804,0.077
0.099,0.842,0.059
0.057,0.81,0.134
0.059,0.903,0.038
0.073,0.9,0.026
0.132,0.763,0.105
0.12,0.811,0.069
0.002,0.964,0.035
0.113,0.832,0.055
0.088,0.856,0.056
0.03,0.885,0.085
0.08,0.825,0.095
0.033,0.902,0.064
0.08,0.851,0.069
0.072,0.827,0.101
0.04,0.911,0.049
0.098,0.862,0.04
0.122,0.77,0.108
0.043,0.886,0.07
0.026,0.915,0.059
0.024,0.862,0.114
0.03,0.921,0.049
0.101,0.854,0.045
0.071,0.879,0.05
0.055,0.887,0.058
0.042,0.887,0.071
0.033,0.882,0.085
0.031,0.916,0.053
0.019,0.914,0.067
0.126,0.794,0.08
0.164,0.769,0.067
0.036,0.857,0.107
0.117,0.798,0.085
0.221,0.686,0.093
0.094,0.831,0.075
0.165,0.781,0.054
0.082,0.902,0.016
0.056,0.879,0.066
0.058,0.809,0.132
0.104,0.826,0.07
0.041,0.84,0.119
0.026,0.921,0.053
0.02,0.878,0.101
0.099,0.837,0.064
0.059,0.848,0.093
0.107,0.843,0.05
0.083,0.873,0.044
0.042,0.875,0.083
0.073,0.88,0.047
0.032,0.819,0.149
0.053,0.888,0.059
0.095,0.85,0.054
0.039,0.894,0.067
0.185,0.735,0.079
0.097,0.863,0.04
0.092,0.848,0.061
0.07,0.91,0.021
0.149,0.82,0.031
0.097,0.834,0.069
0.106,0.814,0.08
0.062,0.88,0.058
0.05,0.89,0.06
0.103,0.858,0.039
0.045,0.898,0.057
0.032,0.86,0.108
0.211,0.76,0.028
0.098,0.796,0.106
0.135,0.811,0.054
0.055,0.892,0.053
0.041,0.838,0.121
0.142,0.802,0.055
0.158,0.781,0.061
0.027,0.899,0.073
0.221,0.734,0.044
0.018,0.927,0.054
0.102,0.815,0.083
0.075,0.869,0.056
0.188,0.782,0.03
0.042,0.884,0.074
0.069,0.846,0.086
0.022,0.883,0.095
0.059,0.835,0.106
0.081,0.847,0.073
0.076,0.869,0.055
0.042,0.861,0.098
0.135,0.791,0.074
0.015,0.915,0.07
0.092,0.819,0.089
0.053,0.857,0.09
0.028,0.84,0.132
0.123,0.808,0.069
0.046,0.817,0.137
0.169,0.76,0.072
0.022,0.921,0.057
0.06,0.89,0.05
0.159,0.767,0.075
0.069,0.832,0.099
0.074,0.877,0.049
