PERSON,ORG,FAC,GPE,NORP,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,DATE,TIME,PERCENT,MONEY,CARDINAL,QUANTITY,ORDINAL
10,6,0,2,3,0,0,0,1,0,0,8,0,1,8,1,0,2
3,2,1,21,2,0,0,0,1,0,0,15,0,0,0,11,0,0
15,12,1,16,12,0,2,0,1,0,0,7,0,0,0,23,0,0
20,31,1,32,1,8,0,0,0,0,0,8,1,2,0,31,2,2
10,13,3,6,0,1,0,1,2,0,0,16,0,2,16,4,0,0
10,25,0,7,3,0,0,0,0,0,0,11,0,2,0,11,0,2
3,8,0,11,2,0,1,0,0,0,0,9,0,2,10,6,0,0
1,22,0,10,15,0,0,0,1,2,0,10,0,7,2,12,14,5
8,22,0,6,3,2,0,0,3,0,0,17,0,1,15,3,0,0
18,11,0,5,3,1,0,0,1,0,0,28,0,4,19,9,0,0
8,11,0,24,4,0,0,0,0,0,0,6,0,1,12,8,0,1
16,13,0,14,0,1,1,0,1,1,0,8,0,1,2,8,0,3
8,38,0,1,12,0,2,0,0,2,0,5,0,0,0,9,0,3
6,13,0,3,1,2,0,1,0,0,0,7,0,1,2,16,0,0
19,17,0,5,5,0,1,0,0,1,0,6,0,0,0,2,0,1
9,17,0,10,1,1,0,0,0,0,0,15,0,7,0,2,2,0
20,21,0,8,2,5,0,0,0,0,0,11,0,0,0,1,0,1
6,23,0,12,5,0,2,0,2,3,0,16,0,0,0,2,0,5
2,25,0,24,13,0,0,0,0,0,0,18,17,0,0,5,1,1
5,13,1,28,8,0,0,1,0,0,0,7,0,9,0,17,0,4
7,15,0,13,6,0,0,0,0,0,0,9,0,20,8,8,0,1
13,14,0,5,5,0,1,0,0,0,0,5,0,0,0,14,0,1
42,39,0,42,5,1,1,5,0,4,0,25,1,0,0,17,0,2
19,15,0,4,3,0,0,0,0,0,0,25,0,6,16,0,0,0
14,18,0,5,1,0,1,0,2,3,0,6,0,2,1,13,0,0
30,21,1,7,4,1,0,0,0,0,0,10,1,0,3,3,0,3
15,9,0,9,16,0,0,0,0,0,0,5,0,3,0,6,0,2
26,9,1,45,0,2,0,0,0,0,1,11,0,17,8,10,0,0
4,10,0,5,2,0,0,0,0,0,0,10,0,6,9,6,0,0
29,26,0,20,3,0,0,0,0,0,5,29,0,16,21,5,0,1
6,32,0,26,0,0,0,0,0,0,0,31,0,10,0,18,0,1
15,6,0,7,0,1,1,0,0,0,0,4,0,1,4,1,0,0
14,14,1,40,4,0,0,1,0,0,0,21,0,10,1,14,0,3
14,36,0,50,2,0,0,0,1,0,0,15,0,13,0,15,0,4
2,5,0,1,0,0,0,1,2,0,0,19,0,5,0,15,0,0
4,4,0,3,3,0,0,0,1,0,0,5,0,0,13,3,0,0
16,33,1,5,3,0,0,0,0,0,0,26,0,2,2,11,0,0
14,11,1,2,1,0,0,0,0,0,0,12,0,2,14,3,0,1
13,16,0,2,9,0,0,0,0,0,0,10,0,1,3,2,0,1
23,20,0,4,5,0,1,0,0,1,0,27,0,0,17,1,0,1
20,18,5,3,2,9,0,0,0,0,0,9,0,0,3,19,1,2
11,8,0,14,1,0,0,1,0,0,0,14,0,0,0,16,0,2
13,13,0,12,0,0,1,0,1,0,0,5,0,1,2,2,0,2
25,21,4,22,35,1,0,1,0,0,0,9,0,4,0,19,0,0
11,6,0,24,0,0,0,0,0,0,0,19,0,2,0,13,0,0
19,17,0,13,0,12,3,1,0,0,0,17,0,7,0,10,0,5
9,9,0,13,8,1,0,0,0,0,0,6,0,0,2,7,3,0
15,14,0,20,2,2,1,2,0,0,0,28,0,3,10,2,5,1
16,29,0,10,4,0,0,0,0,0,0,9,0,2,0,37,0,1
15,17,0,12,6,1,0,0,0,0,0,16,0,6,0,14,0,2
7,9,0,14,1,1,1,0,0,0,0,13,0,2,2,10,11,0
19,11,0,2,4,0,0,0,3,0,0,15,0,18,1,5,0,1
11,11,0,37,0,0,0,0,0,0,0,53,0,12,3,28,0,3
5,38,0,36,0,1,0,0,0,0,0,8,0,0,1,8,0,2
6,19,0,1,5,0,0,0,0,0,0,6,0,19,2,7,0,0
12,9,0,16,3,1,0,0,0,0,0,19,0,15,0,16,0,3
18,9,1,38,5,0,1,1,1,0,0,12,0,3,8,5,0,2
30,48,0,9,2,1,0,0,0,0,0,17,0,0,0,8,0,1
17,18,6,26,0,2,1,0,0,0,0,20,0,1,3,6,0,3
4,5,0,21,0,0,1,0,0,0,0,3,1,0,0,7,6,10
14,37,0,3,4,0,1,0,0,0,0,37,0,15,14,8,0,3
3,8,0,8,4,0,0,0,1,0,0,29,0,8,3,5,0,3
29,72,0,9,19,0,2,0,0,0,0,17,1,1,0,6,0,0
11,19,0,4,0,3,2,0,0,0,0,11,0,0,17,6,0,0
6,8,0,12,0,0,0,0,1,1,0,4,1,0,0,3,0,1
20,9,0,43,2,2,0,0,3,5,0,5,0,3,0,7,0,3
8,36,0,6,3,0,1,0,1,0,0,54,0,30,0,8,0,4
12,19,0,28,4,0,2,0,0,0,0,16,0,0,13,5,1,0
6,27,1,11,2,3,0,0,0,3,0,20,1,18,20,15,0,1
11,14,0,7,0,0,0,0,0,0,0,10,0,0,12,1,0,0
9,25,0,5,3,1,1,0,1,3,1,12,0,0,0,2,1,1
16,29,0,11,1,0,0,0,1,0,0,11,0,0,0,14,0,5
18,11,0,6,0,0,6,0,0,0,0,15,0,0,7,8,3,1
6,15,0,3,2,0,0,0,1,0,1,9,0,0,0,4,0,3
27,14,0,8,1,0,6,1,0,0,0,16,0,0,1,1,2,2
14,14,0,9,3,0,0,0,1,0,0,9,0,10,3,6,0,0
45,21,0,12,17,0,1,0,0,0,0,27,1,11,15,30,0,1
18,16,2,24,6,0,1,0,2,1,0,12,1,0,0,13,0,2
11,8,0,2,2,0,0,1,0,0,0,9,0,3,0,6,0,1
5,12,2,18,0,0,0,1,2,0,0,16,0,1,2,15,0,0
25,19,0,1,8,0,0,1,0,0,0,15,0,6,5,5,0,3
20,11,2,15,6,0,0,0,0,0,0,8,1,11,19,13,1,2
13,12,0,4,4,0,0,0,1,0,0,6,1,0,0,10,0,0
20,10,0,4,3,0,1,0,2,0,0,11,0,46,1,9,0,1
8,25,1,33,2,11,0,0,1,3,0,25,0,0,0,4,0,2
9,4,0,23,4,1,0,0,3,0,0,12,0,1,0,17,1,0
16,12,0,7,4,0,0,0,0,0,0,17,0,2,0,5,0,2
15,16,1,8,1,0,0,0,1,1,0,13,0,5,0,19,0,0
28,21,0,6,1,1,0,1,0,4,0,12,1,10,20,21,0,6
9,10,0,8,1,0,0,0,0,0,0,4,0,0,0,1,0,0
20,9,0,0,8,0,0,1,0,1,0,5,0,1,5,4,0,0
9,11,0,5,6,0,0,0,0,1,0,20,0,1,5,6,0,2
15,30,0,7,0,1,1,0,1,0,0,10,0,0,2,12,0,1
11,7,0,1,2,0,0,0,0,0,0,8,0,1,13,0,0,0
13,25,1,35,0,1,0,0,1,1,0,12,0,0,0,18,0,3
12,4,0,1,1,0,0,0,0,0,0,29,0,7,4,2,0,3
21,10,0,6,2,0,0,0,0,0,0,11,0,1,3,20,0,3
13,13,0,7,2,1,0,0,0,0,0,13,0,1,1,1,2,1
13,13,0,5,3,0,0,0,0,0,0,14,7,0,1,7,0,0
42,13,0,8,3,0,0,0,2,0,0,9,1,0,0,2,0,0
21,14,0,15,2,0,0,0,0,0,0,12,0,0,0,14,0,2
22,55,0,4,2,7,1,0,2,1,0,17,0,0,0,12,1,1
0,10,0,23,13,0,0,0,0,1,0,4,0,0,0,2,0,2
10,29,0,26,6,1,0,0,1,1,0,7,3,1,0,6,0,1
16,18,0,9,0,0,0,1,0,0,0,4,0,0,0,2,0,0
9,10,0,2,4,0,0,1,0,1,0,22,10,0,8,0,1,2
8,53,0,0,1,0,0,0,0,0,0,13,0,2,23,2,0,2
11,9,0,0,6,0,0,0,0,0,0,5,0,18,0,2,0,0
16,2,0,2,1,1,0,1,0,0,0,4,0,0,0,1,0,0
32,40,0,16,2,6,2,1,3,5,0,17,0,0,1,20,0,1
22,10,0,2,1,0,1,0,0,0,0,11,0,2,6,2,0,1
18,23,0,8,19,3,0,0,0,0,0,23,0,5,0,15,0,6
7,11,0,5,0,0,0,0,0,0,0,3,0,16,5,2,0,4
2,21,0,20,3,0,0,2,0,0,0,7,0,0,0,1,0,1
5,16,0,3,4,5,0,1,2,0,0,13,0,6,7,5,0,1
3,13,0,1,1,2,0,1,0,0,0,11,0,4,5,3,0,2
11,42,0,2,1,0,0,0,2,0,0,23,0,0,13,6,0,1
8,5,0,3,0,0,0,0,0,0,0,4,0,0,0,10,0,0
11,17,0,41,37,1,0,0,1,0,0,17,0,2,0,12,0,0
22,26,0,9,3,0,0,0,0,0,0,21,8,0,0,4,0,0
14,16,0,7,6,1,0,0,0,0,0,12,0,0,14,6,0,1
10,21,1,36,0,3,0,0,0,0,0,12,0,2,1,3,0,5
17,21,0,30,0,0,0,0,1,0,0,9,2,6,21,6,0,2
18,40,4,11,4,9,10,0,1,3,0,36,0,0,10,3,0,1
19,17,0,45,2,1,0,0,0,0,0,23,0,49,0,16,0,0
14,18,0,11,2,0,0,0,1,2,0,5,0,10,0,6,0,0
33,55,0,2,3,0,0,0,0,0,0,21,0,0,0,9,0,2
8,11,0,5,1,0,1,0,1,0,0,5,0,1,1,2,0,0
10,9,0,4,2,0,0,0,0,0,0,20,0,5,3,4,0,0
11,13,0,27,1,0,0,1,0,0,0,12,0,0,1,22,0,9
16,14,3,18,1,1,0,6,0,0,0,10,0,0,2,10,0,0
14,39,0,19,0,1,1,0,0,1,3,18,1,5,36,34,0,1
3,10,0,4,1,0,1,0,0,0,0,12,1,3,2,13,4,0
24,19,1,21,2,0,0,0,0,0,0,24,0,0,0,10,0,0
11,6,0,11,0,2,0,0,0,0,0,29,2,2,9,5,0,0
9,10,0,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0
32,15,1,9,9,0,0,1,0,0,0,15,0,0,0,2,0,0
8,29,0,2,2,0,0,0,0,0,1,11,0,0,14,3,1,1
32,17,0,4,9,0,0,0,0,0,0,24,0,1,7,1,0,0
17,11,0,22,12,0,1,0,1,0,0,23,0,9,1,7,0,1
15,18,0,8,4,0,0,2,2,0,0,33,0,19,0,9,0,0
3,11,2,22,2,0,0,0,0,0,0,26,0,12,6,7,0,1
16,13,0,7,1,2,0,0,0,0,0,3,0,13,0,8,0,2
13,25,0,7,1,0,0,0,1,0,0,5,0,0,0,7,0,1
20,10,0,9,2,0,1,0,0,1,0,16,0,0,0,5,0,1
16,14,0,3,0,0,1,0,0,0,0,5,0,0,0,7,0,0
13,19,0,15,1,0,0,0,2,0,0,7,0,8,0,14,0,0
15,11,0,8,4,0,0,1,3,20,0,7,0,0,0,8,0,15
13,15,0,4,20,0,0,0,1,0,0,5,0,0,1,3,2,0
23,25,1,14,19,1,1,0,2,0,0,12,0,1,0,4,0,0
13,15,0,8,4,0,0,0,3,0,0,11,0,9,0,6,0,2
17,16,0,31,0,0,0,0,1,0,0,27,0,0,0,14,0,12
12,27,0,7,3,1,0,0,0,0,0,29,0,6,1,4,0,1
27,7,0,8,2,3,0,0,1,0,1,9,0,0,0,9,0,0
23,35,0,16,2,1,0,13,2,0,0,23,0,4,2,24,0,2
9,21,1,6,3,0,0,0,0,0,0,5,2,0,0,5,0,0
26,22,6,4,0,0,0,0,2,0,0,16,1,0,0,5,0,0
17,21,0,5,3,0,0,0,0,0,0,15,0,0,17,1,0,1
25,12,1,17,7,2,3,0,1,8,2,7,1,1,0,2,0,0
19,18,0,3,0,1,0,1,1,1,0,10,0,0,1,2,0,3
32,10,0,7,3,0,1,0,0,1,0,13,1,4,26,11,0,4
17,21,0,12,0,0,1,0,0,0,0,7,0,2,0,3,0,2
8,2,0,1,1,1,0,0,0,1,0,18,0,5,11,0,0,1
7,10,1,4,1,0,0,1,0,0,0,8,0,0,4,5,0,2
12,12,0,1,1,0,0,1,0,1,0,8,1,0,4,1,0,2
36,10,0,10,5,0,0,0,2,0,0,12,0,0,0,2,0,3
19,37,0,3,5,0,0,0,2,0,0,12,2,0,12,4,0,2
17,19,3,1,0,0,1,1,0,0,0,19,1,0,16,4,1,1
5,19,0,4,1,1,1,0,1,0,1,22,0,9,5,13,0,0
10,14,0,5,0,0,1,0,1,0,0,9,2,5,6,11,0,0
15,21,0,5,1,2,0,0,0,0,0,9,1,0,24,11,0,0
26,17,0,9,1,0,0,0,0,0,0,14,1,0,13,3,0,0
20,23,0,17,1,2,0,0,0,0,0,4,5,1,0,11,0,1
49,47,1,12,3,1,0,0,1,1,0,3,0,0,3,11,0,1
22,33,1,13,0,0,2,0,0,0,0,3,0,0,0,5,0,3
12,44,0,1,15,1,2,0,0,0,0,21,0,0,14,1,0,0
5,27,0,1,7,0,2,0,0,0,0,49,0,7,9,7,0,1
4,20,3,7,3,0,1,0,2,0,0,12,0,0,8,3,0,1
13,18,0,47,1,1,0,0,0,0,0,18,0,0,0,15,0,6
5,8,0,22,7,1,1,0,1,0,0,4,0,13,0,8,0,2
11,64,0,23,0,1,0,1,1,0,0,30,0,0,2,15,0,5
17,8,1,1,10,0,0,0,1,0,0,30,0,9,10,3,0,1
8,8,0,3,4,7,1,0,1,0,0,30,0,42,0,8,0,1
26,15,0,12,1,4,0,0,1,0,0,19,0,14,2,10,7,0
37,21,0,7,8,0,1,0,0,1,0,22,1,1,3,5,0,2
18,33,0,6,6,2,1,0,1,5,0,9,0,0,0,6,0,0
26,29,0,5,8,0,0,0,1,0,0,6,0,2,6,5,0,2
16,30,0,11,3,1,2,0,0,0,0,5,0,0,3,9,0,0
23,11,0,11,2,1,1,0,0,0,0,13,0,12,5,9,0,4
15,26,0,7,3,0,0,0,0,0,0,27,0,3,19,8,0,3
2,6,0,37,1,1,0,0,1,0,0,13,0,9,20,2,0,4
20,8,0,6,5,0,1,1,0,0,0,32,1,5,0,16,0,5
6,17,0,25,4,0,1,1,0,0,0,4,1,0,0,2,0,0
6,36,0,14,4,0,3,0,0,0,0,29,0,1,17,8,0,0
7,8,0,18,4,0,0,0,0,0,0,23,0,10,5,16,0,1
7,20,0,6,8,1,1,0,1,0,0,18,0,35,0,5,0,0
16,15,0,9,3,0,0,0,0,0,0,17,0,0,8,3,0,1
1,4,0,5,1,0,0,0,1,0,0,1,0,0,5,1,0,0
10,31,0,7,10,0,0,0,0,6,0,15,0,26,0,14,0,3
12,6,0,8,0,0,1,0,1,0,0,14,1,10,0,6,0,1
9,30,1,9,0,0,1,0,9,0,0,7,1,0,1,7,0,1
15,7,0,26,0,1,0,0,0,0,0,19,0,0,0,9,0,11
4,4,0,7,0,0,0,0,0,0,0,14,0,0,19,14,0,2
13,22,1,36,6,0,5,0,0,2,0,10,0,0,0,9,0,1
7,23,0,17,0,1,0,0,1,0,0,11,0,0,2,9,0,8
14,10,1,115,1,1,0,0,0,0,0,9,1,1,19,21,1,5
7,7,0,3,2,1,1,0,0,0,0,3,0,4,3,2,0,1
5,19,1,11,1,0,0,0,0,0,0,16,0,0,14,3,0,1
18,12,0,17,1,2,2,0,3,0,0,8,0,1,23,1,0,0
14,16,5,0,7,0,0,0,1,0,0,13,1,0,0,6,1,3
65,20,0,7,2,1,0,0,0,1,0,16,0,0,0,31,0,25
33,30,0,34,7,7,0,0,0,0,0,23,2,0,0,2,0,2
6,12,0,14,1,0,0,0,0,0,0,19,0,0,0,14,0,2
18,5,0,13,0,0,0,0,0,0,0,35,0,5,22,8,0,1
48,39,1,9,1,0,0,1,3,0,0,49,2,2,0,16,0,5
12,20,0,1,0,0,0,1,0,0,0,5,0,0,6,5,0,0
51,28,0,1,4,0,2,0,0,0,0,41,0,10,11,10,0,4
13,20,0,10,8,0,1,0,0,0,0,38,0,22,0,4,0,2
14,11,0,13,3,0,1,0,0,0,0,9,0,3,8,3,0,1
29,9,0,3,11,0,0,0,1,0,0,5,0,0,0,3,0,2
14,16,0,3,1,0,2,0,0,0,0,1,0,0,0,4,0,0
15,28,0,4,2,0,1,0,0,0,0,14,0,0,0,0,0,2
13,42,0,7,1,1,0,0,0,0,0,6,0,4,0,8,0,1
20,9,1,13,2,1,0,0,0,0,0,5,0,4,0,3,2,1
11,15,0,8,0,1,0,0,1,1,0,8,0,3,4,10,1,0
14,17,0,7,1,0,0,0,0,0,0,10,0,24,0,15,0,0
11,9,0,1,0,0,0,0,1,0,0,27,0,8,13,2,0,1
14,10,0,9,0,0,0,0,0,0,0,23,0,3,2,52,0,0
36,32,0,22,5,0,0,0,2,2,0,28,0,3,16,10,0,1
15,19,1,8,1,0,0,0,3,0,0,3,0,0,0,5,0,2
39,42,0,15,0,1,1,0,1,0,0,51,0,17,3,12,0,3
15,39,0,5,2,0,2,0,0,0,0,18,0,2,1,32,0,2
5,27,0,5,1,0,1,0,0,0,0,33,2,0,18,5,0,0
11,14,0,53,2,0,0,0,0,0,0,37,0,12,13,5,0,3
11,6,0,18,2,0,0,0,0,0,0,4,2,0,0,4,0,0
25,17,0,16,3,0,3,0,0,0,0,21,0,2,6,16,0,1
10,15,0,20,3,0,0,0,0,0,0,12,0,8,1,35,0,1
14,13,0,9,1,0,1,0,0,0,0,24,0,2,1,38,0,0
12,6,0,6,1,0,0,0,0,0,0,6,0,4,2,2,0,0
21,4,1,25,12,8,0,0,1,0,0,6,0,0,0,1,0,0
18,6,0,23,2,1,1,0,4,0,0,15,1,0,2,6,0,0
16,24,0,3,0,0,0,0,0,0,0,4,1,0,0,4,0,1
11,14,0,1,3,0,0,0,1,0,0,41,0,6,0,13,0,2
13,17,0,7,1,0,1,0,0,1,0,4,0,0,0,0,0,0
23,19,0,10,8,2,2,2,5,0,0,11,0,0,0,6,0,1
28,43,7,19,0,1,0,0,0,0,0,19,3,10,17,22,3,0
14,25,0,2,3,0,1,0,0,0,0,4,0,0,0,5,0,0
11,10,0,4,1,0,0,0,0,1,0,8,0,5,0,8,0,1
38,16,0,16,61,2,0,0,2,0,0,7,0,3,0,4,0,3
12,21,1,11,5,1,0,1,1,0,0,9,0,0,1,18,0,0
18,34,0,4,6,0,2,0,1,0,0,21,6,0,2,19,0,4
14,16,0,14,3,1,0,6,2,0,0,21,0,2,15,5,0,1
21,33,3,30,26,12,0,0,0,0,0,22,0,5,3,13,0,3
31,14,0,5,6,0,1,0,0,1,0,11,0,1,0,4,0,0
11,15,0,50,3,2,0,0,0,0,0,21,1,0,0,8,0,7
8,30,1,11,3,1,0,0,0,0,0,32,0,6,11,12,0,0
8,15,0,2,4,0,3,0,0,0,0,21,0,0,0,22,0,1
20,38,0,1,4,0,0,0,1,1,0,25,0,7,7,15,0,7
14,18,0,11,6,3,2,0,0,0,1,17,0,0,4,20,0,2
25,26,0,14,12,6,2,0,3,0,0,27,0,4,6,10,0,0
13,19,5,7,15,0,2,0,2,0,0,7,0,0,1,10,1,0
7,14,0,2,6,0,0,0,0,1,0,4,1,7,7,3,0,2
24,28,1,14,2,2,3,0,0,0,0,22,0,18,0,4,0,0
41,22,0,10,10,2,0,0,0,0,0,6,0,0,7,4,0,1
32,6,0,4,5,0,0,0,1,0,0,16,0,0,0,3,0,2
18,20,1,9,3,8,4,0,3,0,1,25,0,0,2,3,0,0
15,10,0,2,45,0,0,0,0,0,0,14,0,25,0,4,0,0
4,5,0,7,3,0,0,1,1,0,0,25,0,8,5,4,0,6
42,49,0,9,6,2,4,0,0,1,0,21,0,0,1,26,0,5
41,21,0,6,5,0,1,0,1,0,0,12,0,1,0,5,0,2
14,7,0,5,21,1,0,0,0,0,0,9,0,4,0,8,0,3
19,21,0,7,2,5,0,0,1,0,0,17,0,0,0,2,0,0
34,24,0,7,2,1,0,0,0,1,0,26,0,0,0,2,0,1
28,11,0,4,2,1,1,0,0,0,0,11,0,0,1,1,0,2
19,18,3,8,15,1,2,0,0,0,0,12,1,0,0,13,0,0
8,14,1,5,2,1,1,0,0,0,0,7,1,0,4,6,0,3
35,17,0,4,7,1,0,0,0,0,0,7,0,1,2,6,0,0
27,18,0,4,4,0,1,0,0,0,0,7,0,0,0,7,0,0
20,5,0,3,0,0,1,0,0,0,0,8,1,0,4,9,1,0
20,26,0,7,4,0,2,0,1,0,0,3,0,1,7,13,0,2
32,7,0,8,4,0,0,0,1,0,0,9,0,14,0,7,0,0
17,14,1,7,5,0,7,0,0,0,0,11,0,1,2,7,0,2
11,64,0,9,4,2,2,0,0,1,0,40,0,4,41,5,0,7
28,26,1,4,4,0,0,0,0,1,0,6,0,0,12,5,0,4
11,25,1,7,5,0,0,0,0,1,2,15,0,0,0,3,0,1
28,42,0,3,7,0,1,0,3,0,0,19,0,1,16,7,0,1
16,5,0,9,2,1,0,0,0,0,1,4,0,3,0,10,0,0
12,43,0,1,7,0,4,0,1,0,0,6,0,8,1,7,0,1
15,35,2,8,4,0,0,0,0,0,0,10,0,0,8,4,0,0
42,38,0,11,14,1,0,0,0,0,0,18,0,0,3,16,0,1
50,15,0,9,4,0,0,0,1,0,0,26,0,1,0,11,0,9
3,14,0,5,2,0,0,0,0,0,0,17,0,2,5,3,0,3
12,16,1,13,1,0,0,1,0,0,0,18,0,0,0,18,0,4
33,24,0,28,7,0,0,1,0,0,0,13,1,0,11,8,3,0
13,15,0,5,0,3,0,0,0,0,0,15,1,1,4,8,0,1
21,25,0,6,10,1,0,0,0,0,0,16,0,1,4,7,0,2
16,10,0,3,4,5,0,0,0,0,0,33,0,17,24,5,0,3
4,17,4,3,1,2,0,0,0,0,0,7,0,13,0,3,0,0
31,6,0,3,3,0,0,0,0,0,0,40,0,4,0,3,0,0
12,18,0,4,0,0,1,0,0,0,0,8,0,3,10,5,0,1
3,7,0,8,6,0,0,0,0,0,0,12,0,0,14,5,0,8
7,28,0,22,9,0,1,0,0,0,0,6,0,0,0,11,0,0
19,34,4,12,3,0,5,0,1,1,0,5,0,0,11,5,0,1
12,5,0,26,2,0,1,2,0,0,0,5,0,1,0,6,0,16
11,2,0,15,3,1,1,0,1,0,0,17,0,5,1,8,0,0
14,8,0,2,2,0,2,0,2,0,0,17,0,0,0,1,0,1
41,15,0,2,8,0,1,2,2,0,0,11,0,0,0,6,0,1
43,10,1,10,5,0,0,1,4,1,0,5,1,0,1,2,0,3
20,73,1,4,7,0,0,0,3,0,0,24,5,3,1,7,0,2
28,5,0,3,2,0,0,0,0,0,0,17,0,2,7,5,0,2
5,27,0,33,2,7,1,0,0,0,0,19,0,4,0,12,0,6
28,31,0,4,5,0,0,0,0,0,0,41,0,0,16,3,0,0
16,62,0,16,2,1,1,0,0,0,0,17,1,5,15,7,0,0
26,40,1,4,18,0,4,0,1,0,0,36,0,0,16,32,0,3
30,31,0,1,4,0,0,1,1,0,0,5,0,0,1,1,0,2
35,13,0,0,11,0,0,0,1,0,0,13,1,1,17,7,0,4
14,32,0,15,10,0,0,0,1,0,0,15,0,3,10,21,0,0
19,6,0,4,5,4,0,0,0,6,0,5,0,2,0,2,0,0
36,28,0,18,2,0,0,0,2,0,0,7,0,2,0,3,0,4
26,29,2,36,45,2,0,0,0,0,0,6,0,0,0,5,0,0
25,18,0,8,15,0,1,0,0,0,0,25,0,0,0,3,0,1
24,31,0,7,40,0,0,0,0,0,0,16,0,0,0,47,0,2
9,18,0,28,2,0,0,0,0,0,0,19,0,3,1,24,0,16
19,37,0,45,5,1,0,4,1,0,0,27,0,12,2,31,0,0
16,24,0,12,4,0,0,0,1,1,0,9,0,0,10,5,0,2
36,17,0,13,2,0,0,0,0,0,0,14,0,0,4,3,0,0
24,21,1,13,3,3,2,0,0,0,0,33,1,3,1,7,1,1
21,33,3,18,7,0,2,0,0,0,0,19,0,0,4,24,0,1
18,10,0,2,8,0,2,0,0,5,0,12,0,0,0,14,0,0
13,15,0,1,2,0,0,0,0,1,0,8,0,0,1,11,0,2
12,26,0,7,3,0,0,0,0,0,0,12,0,0,19,23,0,1
30,30,0,13,6,2,0,0,0,1,0,15,0,3,2,23,0,2
52,10,0,3,6,0,0,0,0,5,0,21,0,0,8,1,0,1
18,17,0,3,6,0,0,1,1,1,0,22,0,0,2,3,0,3
32,66,0,4,9,0,0,0,1,0,0,24,0,0,6,8,0,2
11,9,0,1,8,0,0,0,0,0,0,7,0,0,2,3,0,0
3,7,0,24,3,0,0,0,0,0,0,23,0,14,0,14,0,8
16,4,0,5,10,4,0,0,0,0,0,5,0,8,0,3,0,2
54,16,0,5,6,0,0,0,0,0,1,16,30,0,12,8,0,1
28,11,0,5,2,0,0,0,0,0,0,5,0,0,4,8,0,0
7,13,0,0,13,0,0,0,0,0,0,20,1,14,0,8,0,1
20,26,0,13,11,0,0,1,0,0,0,42,0,7,10,4,0,2
40,12,0,5,3,0,0,0,2,0,0,4,1,3,0,15,0,1
21,11,1,9,3,0,0,0,0,0,0,13,0,8,1,2,0,0
24,22,0,16,7,2,4,0,0,0,0,12,0,0,11,6,0,1
9,26,0,4,9,5,2,0,2,0,0,11,0,0,0,7,0,2
24,49,0,20,14,0,0,0,2,0,0,34,0,0,0,12,0,1
20,19,0,3,1,1,1,0,1,0,0,8,0,0,1,1,0,1
8,14,0,30,3,0,0,0,0,0,0,6,0,0,13,6,0,1
5,7,0,30,4,0,0,0,0,0,0,12,0,7,0,7,0,0
3,12,0,9,3,1,0,1,0,0,0,25,0,0,0,3,0,0
34,8,0,5,1,1,0,0,1,0,0,8,4,0,0,4,0,0
17,18,2,8,6,5,1,0,0,0,0,8,0,0,16,4,0,0
10,14,0,6,3,1,3,0,0,1,0,5,0,0,0,7,0,0
10,8,0,1,4,1,1,0,0,0,0,3,1,1,5,4,0,2
28,24,1,16,4,0,0,1,3,0,0,3,2,0,0,13,0,1
10,14,0,2,2,0,1,0,0,0,0,9,0,26,10,14,0,1
5,14,0,34,0,1,0,0,0,0,0,4,0,3,0,13,0,9
24,27,0,5,2,3,0,1,0,0,0,33,0,1,17,3,0,4
19,22,5,33,6,1,1,0,0,0,0,17,2,0,0,6,1,1
25,50,0,37,4,3,0,0,1,0,0,14,0,3,0,8,0,2
45,33,2,4,4,1,0,0,2,0,0,14,1,0,11,5,0,9
14,14,0,34,3,1,0,0,4,0,0,17,0,2,9,8,0,10
5,7,1,34,0,1,0,0,2,0,0,6,0,2,0,12,0,2
24,7,0,6,4,0,0,0,1,0,0,25,0,17,2,6,0,0
14,17,0,6,7,0,1,0,1,0,0,7,0,1,17,5,0,1
41,27,12,6,6,0,1,0,1,0,0,13,0,3,13,4,0,0
16,8,0,0,5,0,0,0,0,0,0,34,0,13,2,13,0,2
1,14,0,4,1,0,0,0,0,0,0,4,0,1,3,8,0,1
9,8,0,4,1,1,1,0,0,0,0,15,0,10,6,5,0,0
17,19,0,5,4,0,1,1,0,0,0,8,0,1,2,8,0,0
13,9,1,8,1,0,2,0,0,0,0,3,0,0,1,2,0,0
4,3,0,0,2,2,0,0,0,0,0,25,0,10,0,1,0,2
8,22,0,3,11,0,0,0,0,1,0,9,0,2,12,13,0,0
31,16,0,6,7,0,0,0,0,0,0,14,0,1,8,1,0,2
4,18,0,28,3,3,1,0,0,0,0,10,0,7,11,9,0,4
20,14,0,10,3,2,0,0,0,0,0,15,0,5,0,29,0,3
5,23,1,9,1,1,2,0,1,1,0,17,0,1,9,4,0,1
6,19,0,14,13,0,0,1,0,1,14,19,1,0,2,4,1,2
15,23,0,10,1,0,0,1,0,0,0,9,0,3,0,9,0,0
27,25,2,33,2,8,1,0,3,0,0,16,2,0,0,0,0,1
24,13,0,9,0,0,0,0,1,1,0,15,0,0,3,5,0,0
28,11,0,11,0,0,0,1,0,0,0,18,0,15,0,13,0,1
30,19,0,11,0,0,2,0,1,3,0,6,3,0,2,3,1,0
12,11,0,5,1,0,2,0,1,0,0,12,0,16,0,19,1,0
16,21,0,3,4,0,1,0,0,0,0,5,0,0,1,4,0,0
